id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
4401076,Rental unit in Zhongshan District · ★4.67 · 1 bedroom · 1 bed · 1 bath,7747610,Mimas,,中山區,25.05703,121.52275,Entire home/apt,2080,2,12,2023-05-26,0.14,1,313,7,
4408487,Loft in Wanhua District · ★4.75 · 1 bedroom · 2 beds · 1 bath,20965710,NiNi,,萬華區,25.04258,121.50487,Entire home/apt,2549,3,284,2023-06-25,2.70,11,67,22,
4458308,Condo in Zhongshan District · ★4.75 · Studio · 1 bed · 1 bath,23134699,雲珍 Sandy,,中山區,25.06332,121.52739,Entire home/apt,1803,5,217,2023-06-15,2.09,2,230,6,
4466335,Rental unit in Da’an District · ★4.77 · 1 bedroom · 1 bed · 1 bath,23173389,文政,,大安區,25.02515,121.54899,Entire home/apt,3592,21,13,2020-07-03,0.15,1,92,0,
4467294,Hostel in Nangang District · ★4.69 · 1 bedroom · 10 beds · 3 shared baths,9175578,Vicky,,南港區,25.05407,121.60966,Shared room,580,1,14,2023-06-03,0.18,2,75,6,
4468613,"Aparthotel in 台北市, TW · ★4.80 · 1 bedroom · 2 beds · 1.5 shared baths",22965537,Laura,,文山區,24.992,121.56243,Shared room,1500,2,5,2019-01-01,0.05,1,88,0,
4473217,Hostel in Nangang District · 2 bedrooms · 6 beds · 3 shared baths,9175578,Vicky,,南港區,25.05586,121.61137,Shared room,580,1,2,2023-01-29,0.04,2,78,1,
4495681,Home in Zhongshan District · ★4.63 · 1 bedroom · 1 bed · 1 bath,21301096,Sung,,中山區,25.06172,121.54372,Private room,2492,7,9,2015-07-06,0.09,8,350,0,
4495844,Rental unit in Zhongshan District · ★4.94 · 1 bedroom · 1 bed · 1 bath,21301096,Sung,,中山區,25.06122,121.54294,Entire home/apt,2487,7,18,2017-06-18,0.17,8,349,0,
4505516,Condo in Zhongshan District · ★4.63 · 2 bedrooms · 2 beds · 1 bath,23134699,雲珍 Sandy,,中山區,25.06311,121.5273,Entire home/apt,1927,5,278,2023-06-29,2.67,2,149,9,
4507773,Home in Zhongshan District · ★4.17 · 1 bedroom · 1 bed · 1 bath,21301096,Sung,,中山區,25.06184,121.54295,Entire home/apt,2487,14,6,2017-04-29,0.06,8,349,0,
4520900,Rental unit in Nangang District · ★4.64 · 2 bedrooms · 3 beds · 1.5 baths,12991185,Yu-Liang,,南港區,25.06029,121.61343,Entire home/apt,4550,12,36,2023-03-18,0.35,1,178,1,
4541617,Loft in 文山區 · ★4.67 · 1 bedroom · 1 bed · 1 bath,8478209,Eric,,文山區,25.00583,121.55907,Entire home/apt,8671,3,3,2018-12-26,0.04,16,90,0,
4551517,Rental unit in Zhongshan District · ★4.62 · 2 bedrooms · 2 beds · 1 bath,8642499,Foreverinn,,中山區,25.0599,121.54368,Entire home/apt,1843,1,94,2021-05-09,0.91,7,149,0,
4561084,Home in Zhongshan District · ★4.25 · 1 bedroom · 1 bed · 1 bath,21301096,Sung,,中山區,25.06174,121.54354,Private room,2487,7,4,2015-06-21,0.04,8,349,0,
4568861,"Loft in 21F-29,50,sec.1,Zhong Xiao West .Rd,Zhong zheng Dist,Taipei city · ★4.59 · 1 bedroom · 1 bed · 1.5 baths",8847227,Koma,,中正區,25.04454,121.5163,Entire home/apt,1492,10,293,2023-06-08,2.79,3,161,3,
4607827,Rental unit in 信義區  Xinyi District · ★5.0 · 1 bedroom · 2 beds · 1 bath,19235741,Sher,,信義區,25.04162,121.56478,Private room,222511,30,4,2015-04-29,0.04,3,365,0,
4624658,Rental unit in Xinyi District · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,23952771,Eva,,信義區,25.02137,121.55793,Private room,790,2,76,2023-06-15,0.74,4,168,7,
4630004,Home in Zhongshan District · ★4.42 · 1 bedroom · 1 bed · 1 bath,21301096,Sung,,松山區,25.06209,121.54687,Entire home/apt,2487,7,19,2018-06-21,0.19,8,344,0,
4702288,Home in 信義區 · ★4.33 · 1 bedroom · 1 bed · 1 bath,20812835,Luxury Flat Team,,信義區,25.03184,121.55827,Entire home/apt,3200,29,3,2015-07-19,0.03,9,0,0,
4702374,Home in Zhongshan District · ★4.58 · 1 bedroom · 1 bed · 1 bath,21301096,Sung,,中山區,25.06165,121.54352,Private room,2487,7,12,2016-12-02,0.12,8,349,0,
4738149,Rental unit in Xinyi District · 1 bedroom · 1 bed · 1 bath,19235741,Sher,,信義區,25.04402,121.56333,Private room,310831,30,0,,,3,365,0,
4749034,Home in 文山區 · ★4.68 · 2 bedrooms · 2 beds · 1 bath,8478209,Eric,,文山區,24.98954,121.54164,Entire home/apt,17143,3,25,2019-12-22,0.25,16,90,0,
4777225,Rental unit in Zhongzheng District · ★4.39 · 3 bedrooms · 4 beds · 3 baths,24637260,Shih-Chieh,,中正區,25.03721,121.52759,Entire home/apt,1100,30,150,2023-06-01,1.47,1,262,1,
4796031,Condo in Xinyi District · ★4.0 · 2 bedrooms · 2 beds · 2 baths,12437926,Nest House,,信義區,25.04227,121.56784,Private room,1600,1,4,2016-01-01,0.04,5,0,0,
4844292,Loft in 內湖區 · ★4.74 · 1 bedroom · 2 beds · 1 bath,24926339,Lirong,,內湖區,25.07851,121.59599,Entire home/apt,1200,10,74,2023-05-08,0.73,1,149,7,
4848637,Home in Zhongzheng District · ★4.81 · 1 bedroom · 2 beds · 1.5 shared baths,14971125,Daan Park,,中正區,25.03428,121.53096,Private room,694,1,16,2023-06-21,0.15,13,0,3,
4848935,Home in Neihu District · ★5.0 · 1 bedroom · 2 beds · 1 bath,4377110,Alice,,內湖區,25.08349,121.56491,Private room,1900,7,4,2020-01-02,0.04,9,365,0,
4851830,Rental unit in Wanhua District · ★4.47 · 1 bedroom · 1 bed · 1 bath,9678816,Renny,,萬華區,25.04197,121.50574,Entire home/apt,1332,2,356,2023-06-19,3.44,4,113,5,
4863470,Home in Zhongzheng District · ★4.56 · 1 bedroom · 2 beds · 1 bath,14971125,Daan Park,,中正區,25.03379,121.53199,Private room,1443,1,18,2023-06-01,0.17,13,44,2,
4882704,Boutique hotel in Zhongzheng District · ★4.45 · 1 bedroom · 5 beds · 1.5 shared baths,14971125,Daan Park,,中正區,25.03379,121.53199,Shared room,379,1,22,2023-06-08,0.21,13,0,1,
4890403,Rental unit in Zhongzheng District · ★4.29 · 1 bedroom · 4 beds · 1 bath,14971125,Daan Park,,中正區,25.03379,121.53199,Private room,1371,1,15,2023-06-01,0.15,13,45,1,
4892246,Home in Zhongzheng District · ★4.61 · 1 bedroom · 1 bed · 1.5 shared baths,14971125,Daan Park,,中正區,25.03379,121.53199,Private room,666,1,23,2023-06-19,0.22,13,0,2,
4894283,Home in Zhongzheng District · ★3.60 · 1 bedroom · 1 bed · 1 bath,14971125,Daan Park,,中正區,25.03379,121.53199,Private room,1094,1,5,2018-01-04,0.05,13,0,0,
4900301,Serviced apartment in 台灣台北 · ★4.78 · 1 bedroom · 1 bed · 1 private bath,10007698,Kiki,,中山區,25.05874,121.53407,Hotel room,1557,2,161,2023-06-15,1.56,26,85,11,
4900477,Rental unit in 台灣台北 · ★4.73 · 1 bedroom · 1 bed · 1 bath,10007698,Kiki,,中山區,25.06065,121.53179,Entire home/apt,1536,3,174,2023-06-12,1.68,26,82,17,
4900594,Serviced apartment in 台灣台北 · ★4.66 · 1 bedroom · 1 bed · 1 private bath,10007698,Kiki,,中山區,25.06064,121.5331,Hotel room,1691,2,142,2023-06-14,1.37,26,88,11,
4912003,Rental unit in Zhongzheng District · ★4.71 · 1 bedroom · 3 beds · 1.5 shared baths,14971125,Daan Park,,中正區,25.03379,121.53199,Private room,769,1,14,2023-06-01,0.15,13,0,1,
4926231,Rental unit in Daan District · ★4.50 · 1 bedroom · 2 beds · Shared half-bath,9840729,Winston&Antony,,信義區,25.04118,121.56637,Private room,1869,1,4,2019-01-01,0.04,3,0,0,
4934107,Serviced apartment in Zhongshan District · ★4.50 · 1 bedroom · 1 bed · 1 private bath,24847626,Coco,,中山區,25.06515,121.52331,Private room,2200,2,8,2017-10-06,0.08,13,0,0,
4938261,Serviced apartment in Zhongshan District · ★5.0 · 1 bedroom · 1 bed · 1 private bath,24847626,Coco,,中山區,25.06513,121.5234,Private room,2000,365,7,2020-03-31,0.07,13,0,0,
4944089,Serviced apartment in Zhongshan District · 2 bedrooms · 2 beds · 1 private bath,24847626,Coco,,中山區,25.06511,121.52333,Private room,4000,2,2,2019-01-02,0.04,13,0,0,
4944433,Serviced apartment in Zhongshan District · ★4.66 · 2 bedrooms · 2 beds · 1 private bath,24847626,Coco,,中山區,25.06515,121.52331,Private room,3000,2,46,2018-04-05,0.45,13,0,0,
4944559,Serviced apartment in Zhongshan District · ★4.81 · 1 bedroom · 1 bed · 1 private bath,24847626,Coco,,中山區,25.06513,121.52329,Private room,3000,365,32,2019-10-03,0.37,13,0,0,
4947756,Serviced apartment in Zhongshan District · 1 bedroom · 1 bed · 1 private bath,24847626,Coco,,中山區,25.06517,121.52333,Private room,2000,2,1,2018-06-30,0.02,13,0,0,
4951590,Loft in 台北市 · ★4.84 · 1 bedroom · 2 beds · 1.5 baths,25523787,New Apt,,信義區,25.03289,121.56319,Entire home/apt,3084,10,100,2023-03-30,0.97,15,64,1,
4984328,Rental unit in Zhongzheng District · ★4.80 · 1 bedroom · 3 beds · 1 bath,22516319,Sean  翔,,中正區,25.04514,121.51502,Entire home/apt,1914,20,239,2020-01-10,2.32,11,177,0,
4989673,Rental unit in Zhongshan District · ★4.18 · 1 bedroom · 1 bed · 1 bath,906344,Lily,,中山區,25.05266,121.52123,Entire home/apt,1434,14,39,2019-03-31,0.39,15,61,0,
5001526,Rental unit in Wenshan District · ★4.78 · 1 bedroom · 1 bed · 1 bath,25788750,Hua,,文山區,24.99998,121.56952,Entire home/apt,2176,5,246,2023-06-21,2.39,2,116,8,
5081030,Rental unit in 台北市 · ★4.77 · 1 bedroom · 3 beds · 1 bath,22516319,Sean  翔,,中正區,25.04688,121.51529,Entire home/apt,1914,20,239,2019-12-06,2.33,11,180,0,
5081189,Rental unit in 台北市 · ★4.68 · 2 bedrooms · 6 beds · 2 baths,22516319,Sean  翔,,中正區,25.0448,121.51677,Entire home/apt,5686,20,25,2019-04-21,0.25,11,365,0,
5117935,Rental unit in Da’an District · ★4.70 · 1 bedroom · 1 bed · 1.5 baths,26449355,Three Little Birds,,大安區,25.02245,121.53153,Private room,1600,1,74,2022-05-30,0.73,7,297,0,
5118544,Rental unit in Da’an District · ★4.70 · 1 bedroom · 2 beds · 1 shared bath,26449355,Three Little Birds,,大安區,25.02129,121.52943,Private room,1200,1,50,2022-02-13,0.49,7,301,0,
5184999,Rental unit in 中正區 · ★4.80 · 1 bedroom · 3 beds · 1 bath,22516319,Sean  翔,,中正區,25.04504,121.51657,Entire home/apt,2486,1,314,2023-06-24,3.07,11,42,15,
5193504,Rental unit in Songshan District · ★4.79 · 1 bedroom · 1 bed · 1 bath,10007698,Kiki,,松山區,25.05005,121.54495,Entire home/apt,2154,2,248,2023-06-14,2.43,26,38,22,
5290265,Rental unit in 台北市 · ★4.84 · 1 bedroom · 3 beds · 1 bath,22516319,Sean  翔,,中正區,25.04508,121.51466,Entire home/apt,1857,20,213,2020-03-18,2.10,11,180,0,
5337431,Rental unit in Shilin District · 1 bedroom · 1 bed · 1 bath,16144864,Rick,,士林區,25.08711,121.50758,Private room,2025,2,0,,,2,0,0,
5352519,Rental unit in Zhongzheng District · ★4.73 · 3 bedrooms · 9 beds · 3 baths,22516319,Sean  翔,,中正區,25.04556,121.51492,Entire home/apt,8529,20,11,2017-08-26,0.11,11,365,0,
5369168,Rental unit in 文山區 · ★4.88 · 1 bedroom · 1 bed · 1 bath,8478209,Eric,,文山區,24.99165,121.54168,Entire home/apt,7200,3,8,2019-02-22,0.09,16,0,0,
5392448,Rental unit in Datong District · ★4.75 · 2 bedrooms · 3 beds · 2 baths,27639138,Li-Chin,,大同區,25.07419,121.51862,Entire home/apt,15857,2,56,2018-01-20,0.55,2,365,0,
5395912,Hotel in Zhongzheng District · ★4.13 · 1 bedroom · 1 bed · 1 bath,14971125,Daan Park,,中正區,25.03379,121.53199,Private room,1066,1,25,2023-05-23,0.25,13,0,1,
5425702,Rental unit in 萬華區 · ★4.66 · 1 bedroom · 1 bed · 1 bath,28103867,Henry,,萬華區,25.0415,121.50694,Entire home/apt,1966,4,180,2023-06-22,1.78,26,86,3,
5448667,Rental unit in 台北市信義區 · ★4.57 · 1 bedroom · 1 bed · 1 shared bath,28262698,Emily,,信義區,25.03989,121.57772,Private room,650,30,161,2023-05-16,1.64,9,181,3,
5470021,Home in Xinyi District · ★4.50 · 1 bedroom · 1 bed · 1 bath,20812835,Luxury Flat Team,,信義區,25.02987,121.55868,Entire home/apt,3200,28,4,2017-12-18,0.04,9,0,0,
5472730,Home in Datong District · ★4.96 · 1 bedroom · 1 bed · 1 bath,28385059,W.J.H,,大同區,25.05335,121.50953,Private room,3895,1,50,2023-05-25,0.50,4,151,2,
5475006,Rental unit in Zhongzheng District · ★4.84 · 1 bedroom · 2 beds · 1 shared bath,5363323,Olga,,中正區,25.01301,121.53317,Private room,1821,15,86,2023-05-09,0.87,9,153,4,
5475668,Rental unit in Zhongzheng District · ★4.89 · 1 bedroom · 1 bed · 1 private bath,5363323,Olga,,中正區,25.01337,121.53426,Private room,1754,15,98,2023-06-04,0.98,9,151,5,
5515015,Serviced apartment in Zhongshan District · ★4.50 · 1 bedroom · 1 bed · 1 private bath,24847626,Coco,,中山區,25.06513,121.52333,Private room,2000,2,4,2023-06-23,0.04,13,0,2,
5568200,Rental unit in Neihu District · ★4.74 · 2 bedrooms · 2 beds · 1 bath,28610875,Ling,,內湖區,25.06596,121.61035,Entire home/apt,1523,30,149,2023-02-21,1.49,2,210,7,
5572390,Hostel in Datong District · ★4.56 · 1 bedroom · 1 bed · 1 shared bath,27668649,昌吉一號,,大同區,25.06481,121.51727,Shared room,481,1,9,2023-06-16,0.09,3,327,3,
5572428,Hostel in Datong District · ★4.22 · 1 bedroom · 1 bed · 1 private bath,27668649,昌吉一號,,大同區,25.06693,121.51755,Private room,1509,1,10,2023-06-11,0.10,3,355,3,
5577626,Bungalow in 北投區 · ★4.85 · 1 bedroom · 2 beds · 1.5 baths,5559414,Ej & Mt,,北投區,25.12637,121.46554,Entire home/apt,4266,3,248,2023-01-10,2.51,2,90,1,
5608812,Rental unit in 信義區 · ★4.43 · 1 bedroom · 1 bed · 1 bath,8478209,Eric,,信義區,25.04044,121.56518,Private room,11229,3,7,2019-12-29,0.07,16,91,0,
5636927,Home in 台北市 · ★4.59 · 1 bedroom · 16 beds · 8 shared baths,29210215,小蕎,,士林區,25.10214,121.54097,Shared room,700,1,17,2018-02-17,0.17,1,60,0,
5653214,Rental unit in Da-an District · ★4.58 · 1 bedroom · 4 beds · 1 shared bath,26449355,Three Little Birds,,大安區,25.02145,121.52943,Shared room,580,1,50,2023-04-01,0.51,7,179,8,
5673023,Serviced apartment in Zhongshan District · ★4.67 · 1 bedroom · 1 bed · 1 private bath,24847626,Coco,,中山區,25.06517,121.52335,Private room,2000,2,6,2023-03-29,0.09,13,0,2,
5680005,Rental unit in 台北市 · ★4.76 · 1 bedroom · 3 beds · 1 bath,22516319,Sean  翔,,中正區,25.04663,121.51504,Entire home/apt,1914,20,192,2020-03-09,1.91,11,179,0,
5731739,Rental unit in Xinyi District · ★4.68 · 2 bedrooms · 2 beds · 2 baths,25523787,New Apt,,信義區,25.03252,121.56471,Entire home/apt,3084,20,42,2019-09-29,0.43,15,30,0,
5741739,Rental unit in 萬華區 · ★4.53 · 1 bedroom · 1 bed · 1 bath,28103867,Henry,,萬華區,25.04255,121.50707,Entire home/apt,1806,4,195,2023-06-18,1.94,26,72,7,
5770849,Rental unit in 中正區 · ★4.77 · 1 bedroom · 2 beds · 1 bath,22516319,Sean  翔,,中正區,25.04485,121.51682,Entire home/apt,2394,20,191,2020-01-28,1.90,11,90,0,
5814767,Loft in Taipei · ★4.87 · Studio · 1 bed · 1 bath,17148416,Philips,,大安區,25.02316,121.52841,Entire home/apt,30000,29,15,2023-04-30,0.19,8,124,2,
5848620,Home in Datong District · 1 bedroom · 2 beds · 3 baths,26137085,Smile,,大同區,25.07132,121.51614,Private room,1157,30,1,2015-04-06,0.01,2,180,0,
5854576,Rental unit in 台灣臺北 · ★4.77 · 1 bedroom · 2 beds · 1 bath,21506709,Maggie,,大安區,25.02378,121.5479,Entire home/apt,2860,29,102,2023-06-20,1.10,28,53,5,
5966970,Rental unit in Wanhua District · ★4.85 · 1 bedroom · 3 beds · 1 bath,28321231,W,,中正區,25.0407,121.50863,Entire home/apt,3109,5,104,2023-06-20,1.05,11,206,5,
5976179,Rental unit in Zhongzheng District · ★4.80 · 2 bedrooms · 2 beds · 1 bath,124314323,Yu,,中正區,25.02578,121.52213,Entire home/apt,2890,2,26,2019-11-30,0.30,1,0,0,
6008427,Rental unit in 信義區 · ★4.65 · 1 bedroom · 1 bed · Shared half-bath,28262698,Emily,,信義區,25.03797,121.57752,Private room,700,30,54,2023-02-15,0.54,9,160,1,
6023644,Rental unit in 信義區 · ★4.69 · 1 bedroom · 1 bed · Shared half-bath,28262698,Emily,,信義區,25.03995,121.57594,Private room,750,30,52,2023-02-23,0.52,9,160,2,
6046711,Home in Datong District · ★4.91 · 1 bedroom · 1 bed · 1 private bath,28385059,W.J.H,,大同區,25.05513,121.51139,Private room,3988,1,87,2023-01-19,0.88,4,138,3,
6050738,Loft in Daan  · ★4.71 · Studio · 1 bed · 1.5 baths,17148416,Philips,,大安區,25.0235,121.52978,Entire home/apt,30000,15,7,2018-08-31,0.08,8,215,0,
6068270,Loft in 萬華區 · ★4.87 · 1 bedroom · 1 bed · 1 bath,31499315,Nn,,萬華區,25.0429,121.50399,Entire home/apt,2093,5,334,2023-02-16,3.35,3,132,4,
6080767,Condo in Da’an District · ★4.50 · 1 bedroom · 1 bed · 1.5 baths,10790840,Ou,,大安區,25.03159,121.53117,Private room,2871,7,4,2023-04-16,0.05,1,300,1,
6087214,Home in 台灣臺北 · ★4.57 · 1 bedroom · 1 bed · 1 bath,21506709,Maggie,,大安區,25.02451,121.55144,Entire home/apt,1879,29,14,2023-04-08,0.40,28,59,4,
6094681,Rental unit in Shilin District · ★4.91 · 1 bedroom · 1 bed · 1 private bath,13075769,Rose,,士林區,25.09551,121.52402,Private room,1068,3,45,2020-01-31,0.45,4,146,0,
6146914,Condo in 萬華區 · ★4.22 · 1 bedroom · 2 beds · 1 bath,9681991,Clive,,萬華區,25.04223,121.50735,Entire home/apt,1491,2,207,2023-06-10,2.08,6,52,11,
6173828,Rental unit in 信義區 · ★4.61 · 1 bedroom · 1 bed · Shared half-bath,28262698,Emily,,信義區,25.03787,121.57706,Private room,600,30,187,2023-03-31,1.88,9,271,2,
6196233,"Loft in Taipei, Taiwan · ★4.94 · 1 bedroom · 2 beds · 1 bath",32131912,Dom,,大同區,25.05317,121.51902,Entire home/apt,4500,30,230,2023-05-24,2.35,1,187,4,
6217090,Rental unit in Shilin District · ★4.92 · 1 bedroom · 1 bed · 1 private bath,13075769,Rose,,士林區,25.09302,121.52697,Private room,1339,3,51,2020-01-14,0.52,4,210,0,
6234488,Condo in Wanhua District · ★4.81 · 1 bedroom · 3 beds · 1.5 baths,31917261,Eva,,萬華區,25.04725,121.50651,Entire home/apt,2243,30,36,2022-08-05,0.38,6,166,1,
6243561,Condo in Xinyi District · ★4.74 · 3 bedrooms · 5 beds · 2 baths,29869318,Sabrina,,信義區,25.0441,121.56956,Entire home/apt,3429,30,122,2023-05-07,1.36,1,72,8,
6294131,Rental unit in 信義 · ★4.73 · 1 bedroom · 1 bed · Shared half-bath,23952771,Eva,,信義區,25.02,121.55968,Private room,888,3,22,2023-04-27,0.23,4,325,7,
6380722,Serviced apartment in Zhongshan District · 1 bedroom · 1 bed · 1 private bath,24847626,Coco,,中山區,25.06515,121.52338,Private room,2500,2,1,2019-01-02,0.02,13,0,0,
6380871,Serviced apartment in Zhongshan District · 1 bedroom · 1 bed · 1 private bath,24847626,Coco,,中山區,25.06517,121.52327,Private room,2000,2,1,2015-10-31,0.01,13,0,0,
6380940,Serviced apartment in Zhongshan District · 1 bedroom · 1 bed · 1 private bath,24847626,Coco,,中山區,25.06519,121.52333,Private room,2200,365,1,2017-10-22,0.01,13,0,0,
6386082,Hostel in Datong District · ★4.67 · 1 bedroom · 1 bed · 1 private bath,27668649,昌吉一號,,大同區,25.0648,121.51836,Private room,1509,1,9,2023-06-04,0.10,3,354,6,
6400213,Condo in Xinyi District · ★4.90 · 1 bedroom · 1 bed · 1 bath,25523787,New Apt,,信義區,25.03253,121.56041,Entire home/apt,3077,28,141,2019-08-12,1.44,15,85,0,
6405839,Rental unit in Xinyi District · ★4.58 · 1 bedroom · 1 bed · 1 bath,8847227,Koma,,信義區,25.02621,121.55511,Entire home/apt,1360,10,29,2021-06-25,0.32,3,250,0,
6424571,Place to stay in Da'an District · ★4.79 · 1 bedroom · 1 bed · 1.5 shared baths,23449854,Howie,,大安區,25.02441,121.5503,Shared room,884,3,35,2023-02-26,0.37,1,362,4,
6428212,Rental unit in Datong District · ★4.76 · 3 bedrooms · 4 beds · 2 baths,30591050,H&K,,中正區,25.04859,121.51797,Entire home/apt,6000,10,123,2023-05-28,1.25,8,191,7,
6511572,Rental unit in 台北市 · ★4.36 · 1 bedroom · 3 beds · 1 bath,32194667,Alan,,中正區,25.04723,121.51676,Entire home/apt,1383,1,90,2020-02-25,0.92,2,129,0,
6561200,Home in 台灣台北 · ★4.71 · 1 bedroom · 2 beds · 1 bath,34157798,Carol,,大同區,25.05229,121.51,Entire home/apt,3397,30,28,2015-12-22,0.29,1,0,0,
6567840,Loft in Wanhua District · ★4.76 · 1 bedroom · 2 beds · 1 bath,28321231,W,,萬華區,25.0435,121.50428,Entire home/apt,1937,3,293,2023-06-28,3.02,11,147,7,
